nome,hora,dia,source
CarlosBolsonaro,20:50,2018-11-17,Twitter for iPhone
CarlosBolsonaro,20:56,2018-11-17,Twitter for iPhone
CarlosBolsonaro,20:59,2018-11-17,Twitter for iPhone
CarlosBolsonaro,21:43,2018-11-17,Twitter for iPhone
CarlosBolsonaro,22:43,2018-11-17,Twitter for iPhone
CarlosBolsonaro,10:49,2018-11-18,Twitter for iPhone
CarlosBolsonaro,2:16,2018-11-19,Twitter for iPhone
CarlosBolsonaro,12:44,2018-11-19,Twitter for iPhone
CarlosBolsonaro,12:49,2018-11-19,Twitter for iPhone
CarlosBolsonaro,14:40,2018-11-19,Twitter for iPhone
CarlosBolsonaro,18:38,2018-11-19,Twitter for iPhone
CarlosBolsonaro,14:43,2018-11-21,Twitter for iPhone
CarlosBolsonaro,17:41,2018-11-21,Twitter for iPhone
CarlosBolsonaro,17:45,2018-11-21,Twitter for iPhone
CarlosBolsonaro,18:53,2018-11-21,Twitter for iPhone
CarlosBolsonaro,19:12,2018-11-21,Twitter for iPhone
CarlosBolsonaro,19:16,2018-11-21,Twitter for iPhone
CarlosBolsonaro,19:40,2018-11-21,Twitter for iPhone
CarlosBolsonaro,20:53,2018-11-21,Twitter for iPhone
CarlosBolsonaro,20:56,2018-11-21,Twitter for iPhone
CarlosBolsonaro,22:36,2018-11-21,Twitter for iPhone
CarlosBolsonaro,23:32,2018-11-21,Twitter for iPhone
CarlosBolsonaro,0:29,2018-11-22,Twitter for iPhone
CarlosBolsonaro,0:50,2018-11-22,Twitter for iPhone
CarlosBolsonaro,8:49,2018-11-22,Twitter for iPhone
CarlosBolsonaro,11:00,2018-11-22,Twitter for iPhone
CarlosBolsonaro,11:59,2018-11-22,Twitter for iPhone
CarlosBolsonaro,14:23,2018-11-22,Twitter for iPhone
CarlosBolsonaro,15:33,2018-11-22,Twitter for iPhone
CarlosBolsonaro,15:52,2018-11-22,Twitter for iPhone
CarlosBolsonaro,17:41,2018-11-22,Twitter for iPhone
CarlosBolsonaro,17:46,2018-11-22,Twitter for iPhone
CarlosBolsonaro,17:47,2018-11-22,Twitter for iPhone
CarlosBolsonaro,18:06,2018-11-22,Twitter for iPhone
CarlosBolsonaro,18:12,2018-11-22,Twitter for iPhone
CarlosBolsonaro,11:39,2018-11-23,Twitter for iPhone
CarlosBolsonaro,15:19,2018-11-23,Twitter for iPhone
CarlosBolsonaro,0:52,2018-11-24,Twitter for iPhone
CarlosBolsonaro,11:10,2018-11-24,Twitter for iPhone
CarlosBolsonaro,14:49,2018-11-24,Twitter for iPhone
CarlosBolsonaro,14:50,2018-11-24,Twitter for iPhone
CarlosBolsonaro,15:03,2018-11-24,Twitter for iPhone
CarlosBolsonaro,17:32,2018-11-24,Twitter for iPhone
CarlosBolsonaro,20:49,2018-11-24,Twitter for iPhone
CarlosBolsonaro,21:24,2018-11-24,Twitter for iPhone
CarlosBolsonaro,13:59,2018-11-25,Twitter for iPhone
CarlosBolsonaro,23:24,2018-11-25,Twitter for iPhone
CarlosBolsonaro,15:22,2018-11-26,Twitter for iPhone
CarlosBolsonaro,22:49,2018-11-27,Twitter for iPhone
CarlosBolsonaro,13:04,2018-11-28,Twitter for iPhone
CarlosBolsonaro,16:04,2018-11-28,Twitter for iPhone
CarlosBolsonaro,23:05,2018-11-28,Twitter for iPhone
CarlosBolsonaro,0:37,2018-11-29,Twitter for iPhone
CarlosBolsonaro,1:35,2018-11-29,Twitter for iPhone
CarlosBolsonaro,1:56,2018-11-29,Twitter for iPhone
CarlosBolsonaro,9:04,2018-11-29,Twitter for iPhone
CarlosBolsonaro,9:27,2018-11-29,Twitter for iPhone
CarlosBolsonaro,15:46,2018-11-29,Twitter for iPhone
CarlosBolsonaro,16:46,2018-11-29,Twitter for iPhone
CarlosBolsonaro,19:12,2018-11-29,Twitter for iPhone
CarlosBolsonaro,19:22,2018-11-29,Twitter for iPhone
CarlosBolsonaro,22:30,2018-11-29,Twitter for iPhone
CarlosBolsonaro,22:33,2018-11-29,Twitter for iPhone
CarlosBolsonaro,8:45,2018-11-30,Twitter for iPhone
CarlosBolsonaro,10:21,2018-11-30,Twitter for iPhone
CarlosBolsonaro,10:32,2018-11-30,Twitter for iPhone
CarlosBolsonaro,13:05,2018-11-30,Twitter for iPhone
CarlosBolsonaro,13:10,2018-11-30,Twitter for iPhone
CarlosBolsonaro,17:16,2018-11-30,Twitter for iPhone
CarlosBolsonaro,20:17,2018-11-30,Twitter for iPhone
CarlosBolsonaro,12:55,2018-12-01,Twitter for iPhone
CarlosBolsonaro,15:06,2018-12-01,Twitter for iPhone
CarlosBolsonaro,15:50,2018-12-01,Twitter for iPhone
CarlosBolsonaro,11:15,2018-12-02,Twitter for iPhone
CarlosBolsonaro,12:59,2018-12-02,Twitter for iPhone
CarlosBolsonaro,16:00,2018-12-02,Twitter for iPhone
CarlosBolsonaro,16:51,2018-12-02,Twitter for iPhone
CarlosBolsonaro,17:16,2018-12-02,Twitter for iPhone
CarlosBolsonaro,18:56,2018-12-02,Twitter for iPhone
CarlosBolsonaro,23:02,2018-12-02,Twitter for iPhone
CarlosBolsonaro,23:18,2018-12-02,Twitter for iPhone
CarlosBolsonaro,15:24,2018-12-03,Twitter for iPhone
CarlosBolsonaro,16:05,2018-12-03,Twitter for iPhone
jairbolsonaro,13:06,2018-11-26,Twitter for Android
CarlosBolsonaro,9:26,2018-12-04,Twitter for iPhone
CarlosBolsonaro,20:10,2018-12-04,Twitter for iPhone
CarlosBolsonaro,19:23,2018-12-05,Twitter for iPhone
CarlosBolsonaro,19:54,2018-12-05,Twitter for iPhone
CarlosBolsonaro,23:39,2018-12-05,Twitter for iPhone
CarlosBolsonaro,2:04,2018-12-06,Twitter for iPhone
CarlosBolsonaro,11:19,2018-12-06,Twitter for iPhone
CarlosBolsonaro,18:25,2018-12-06,Twitter for iPhone
CarlosBolsonaro,13:22,2018-12-08,Twitter for iPhone
CarlosBolsonaro,16:27,2018-12-09,Twitter for iPhone
jairbolsonaro,13:11,2018-12-07,Twitter for Android
jairbolsonaro,13:11,2018-12-07,Twitter for Android
CarlosBolsonaro,1:35,2018-12-10,Twitter for iPhone
CarlosBolsonaro,19:34,2018-12-10,Twitter for iPhone
CarlosBolsonaro,19:49,2018-12-10,Twitter for iPhone
CarlosBolsonaro,20:39,2018-12-10,Twitter for iPhone
CarlosBolsonaro,23:01,2018-12-10,Twitter for iPhone
CarlosBolsonaro,1:45,2018-12-11,Twitter for iPhone
CarlosBolsonaro,23:04,2018-12-11,Twitter for iPhone
CarlosBolsonaro,8:49,2018-12-12,Twitter for iPhone
CarlosBolsonaro,21:01,2018-12-12,Twitter for iPhone
CarlosBolsonaro,21:02,2018-12-12,Twitter for iPhone
CarlosBolsonaro,21:15,2018-12-12,Twitter for iPhone
CarlosBolsonaro,22:55,2018-12-12,Twitter for iPhone
CarlosBolsonaro,23:09,2018-12-12,Twitter for iPhone
CarlosBolsonaro,9:57,2018-12-13,Twitter for iPhone
CarlosBolsonaro,18:11,2018-12-13,Twitter for iPhone
CarlosBolsonaro,1:50,2018-12-14,Twitter for iPhone
CarlosBolsonaro,16:19,2018-12-14,Twitter for iPhone
CarlosBolsonaro,0:00,2018-12-15,Twitter for iPhone
CarlosBolsonaro,10:37,2018-12-15,Twitter for iPhone
CarlosBolsonaro,10:46,2018-12-15,Twitter for iPhone
CarlosBolsonaro,18:52,2018-12-15,Twitter for iPhone
CarlosBolsonaro,19:35,2018-12-15,Twitter for iPhone
CarlosBolsonaro,13:07,2018-12-16,Twitter for iPhone
CarlosBolsonaro,13:38,2018-12-16,Twitter for iPhone
CarlosBolsonaro,9:48,2018-12-17,Twitter for iPhone
CarlosBolsonaro,10:59,2018-12-17,Twitter for iPhone
CarlosBolsonaro,11:04,2018-12-17,Twitter for iPhone
CarlosBolsonaro,11:19,2018-12-17,Twitter for iPhone
CarlosBolsonaro,19:52,2018-12-17,Twitter for iPhone
CarlosBolsonaro,21:06,2018-12-17,Twitter for iPhone
CarlosBolsonaro,23:28,2018-12-17,Twitter for iPhone
CarlosBolsonaro,10:42,2018-12-18,Twitter for iPhone
CarlosBolsonaro,12:47,2018-12-18,Twitter for iPhone
CarlosBolsonaro,14:37,2018-12-18,Twitter for iPhone
CarlosBolsonaro,17:40,2018-12-18,Twitter for iPhone
CarlosBolsonaro,14:18,2018-12-19,Twitter for iPhone
CarlosBolsonaro,0:56,2018-12-20,Twitter for iPhone
CarlosBolsonaro,8:49,2018-12-21,Twitter for iPhone
CarlosBolsonaro,8:50,2018-12-21,Twitter for iPhone
CarlosBolsonaro,9:21,2018-12-21,Twitter for iPhone
CarlosBolsonaro,9:49,2018-12-21,Twitter for iPhone
CarlosBolsonaro,13:55,2018-12-21,Twitter for iPhone
CarlosBolsonaro,16:46,2018-12-21,Twitter for iPhone
CarlosBolsonaro,22:09,2018-12-21,Twitter for iPhone
CarlosBolsonaro,12:19,2018-12-22,Twitter for iPhone
CarlosBolsonaro,12:48,2018-12-22,Twitter for iPhone
CarlosBolsonaro,0:42,2018-12-23,Twitter for iPhone
CarlosBolsonaro,0:48,2018-12-23,Twitter for iPhone
CarlosBolsonaro,11:19,2018-12-23,Twitter for iPhone
CarlosBolsonaro,13:58,2018-12-23,Twitter for iPhone
CarlosBolsonaro,16:19,2018-12-23,Twitter for iPhone
CarlosBolsonaro,18:57,2018-12-23,Twitter for iPhone
CarlosBolsonaro,0:03,2018-12-24,Twitter for iPhone
CarlosBolsonaro,0:39,2018-12-24,Twitter for iPhone
CarlosBolsonaro,16:33,2018-12-24,Twitter for iPhone
CarlosBolsonaro,17:59,2018-12-24,Twitter for iPhone
CarlosBolsonaro,18:53,2018-12-24,Twitter for iPhone
CarlosBolsonaro,20:54,2018-12-24,Twitter for iPhone
CarlosBolsonaro,22:19,2018-12-24,Twitter for iPhone
CarlosBolsonaro,22:31,2018-12-24,Twitter for iPhone
CarlosBolsonaro,11:18,2018-12-25,Twitter for iPhone
CarlosBolsonaro,11:21,2018-12-25,Twitter for iPhone
CarlosBolsonaro,21:17,2018-12-25,Twitter for iPhone
CarlosBolsonaro,21:30,2018-12-25,Twitter for iPhone
CarlosBolsonaro,22:20,2018-12-25,Twitter for iPhone
CarlosBolsonaro,22:23,2018-12-25,Twitter for iPhone
CarlosBolsonaro,0:59,2018-12-26,Twitter for iPhone
CarlosBolsonaro,9:57,2018-12-26,Twitter for iPhone
CarlosBolsonaro,12:05,2018-12-26,Twitter for iPhone
CarlosBolsonaro,15:41,2018-12-26,Twitter for iPhone
CarlosBolsonaro,15:51,2018-12-26,Twitter for iPhone
CarlosBolsonaro,19:55,2018-12-26,Twitter for iPhone
CarlosBolsonaro,20:45,2018-12-26,Twitter for iPhone
CarlosBolsonaro,0:32,2018-12-27,Twitter for iPhone
CarlosBolsonaro,0:35,2018-12-27,Twitter for iPhone
CarlosBolsonaro,9:32,2018-12-27,Twitter for iPhone
CarlosBolsonaro,12:17,2018-12-27,Twitter for iPhone
CarlosBolsonaro,17:01,2018-12-27,Twitter for iPhone
CarlosBolsonaro,20:45,2018-12-27,Twitter for iPhone
CarlosBolsonaro,12:14,2018-12-28,Twitter for iPhone
CarlosBolsonaro,12:31,2018-12-28,Twitter for iPhone
CarlosBolsonaro,12:34,2018-12-28,Twitter for iPhone
CarlosBolsonaro,19:24,2018-12-28,Twitter for iPhone
CarlosBolsonaro,21:24,2018-12-28,Twitter for iPhone
CarlosBolsonaro,15:50,2018-12-29,Twitter for iPhone
CarlosBolsonaro,16:43,2018-12-29,Twitter for iPhone
CarlosBolsonaro,16:51,2018-12-29,Twitter for iPhone
CarlosBolsonaro,19:47,2018-12-29,Twitter for iPhone
CarlosBolsonaro,19:53,2018-12-29,Twitter for iPhone
CarlosBolsonaro,21:43,2018-12-29,Twitter for iPhone
CarlosBolsonaro,14:43,2018-12-30,Twitter for iPhone
CarlosBolsonaro,16:37,2018-12-30,Twitter for iPhone
CarlosBolsonaro,16:55,2018-12-30,Twitter for iPhone
CarlosBolsonaro,0:55,2018-12-31,Twitter for iPhone
CarlosBolsonaro,1:04,2018-12-31,Twitter for iPhone
CarlosBolsonaro,14:21,2018-12-31,Twitter for iPhone
CarlosBolsonaro,15:20,2018-12-31,Twitter for iPhone
CarlosBolsonaro,19:44,2018-12-31,Twitter for iPhone
CarlosBolsonaro,23:45,2018-12-31,Twitter for iPhone
CarlosBolsonaro,4:33,2019-01-01,Twitter for iPhone
CarlosBolsonaro,11:25,2019-01-01,Twitter for iPhone
CarlosBolsonaro,12:27,2019-01-01,Twitter for iPhone
CarlosBolsonaro,22:38,2019-01-01,Twitter for iPhone
CarlosBolsonaro,19:52,2019-01-02,Twitter for iPhone
CarlosBolsonaro,21:02,2019-01-02,Twitter for iPhone
CarlosBolsonaro,23:29,2019-01-02,Twitter for iPhone
CarlosBolsonaro,22:40,2019-01-03,Twitter for iPhone
CarlosBolsonaro,22:46,2019-01-03,Twitter for iPhone
CarlosBolsonaro,1:01,2019-01-04,Twitter for iPhone
CarlosBolsonaro,1:05,2019-01-04,Twitter for iPhone
CarlosBolsonaro,1:11,2019-01-04,Twitter for iPhone
CarlosBolsonaro,12:21,2019-01-04,Twitter for iPhone
CarlosBolsonaro,13:30,2019-01-04,Twitter for iPhone
CarlosBolsonaro,14:47,2019-01-04,Twitter for iPhone
CarlosBolsonaro,22:32,2019-01-04,Twitter for iPhone
CarlosBolsonaro,1:19,2019-01-05,Twitter for iPhone
CarlosBolsonaro,9:20,2019-01-05,Twitter for iPhone
CarlosBolsonaro,12:20,2019-01-05,Twitter for iPhone
CarlosBolsonaro,12:33,2019-01-05,Twitter for iPhone
CarlosBolsonaro,15:01,2019-01-05,Twitter for iPhone
CarlosBolsonaro,15:33,2019-01-05,Twitter for iPhone
CarlosBolsonaro,18:31,2019-01-05,Twitter for iPhone
CarlosBolsonaro,19:09,2019-01-05,Twitter for iPhone
CarlosBolsonaro,19:15,2019-01-05,Twitter for iPhone
CarlosBolsonaro,0:11,2019-01-06,Twitter for iPhone
CarlosBolsonaro,1:47,2019-01-06,Twitter for iPhone
CarlosBolsonaro,1:49,2019-01-06,Twitter for iPhone
CarlosBolsonaro,1:50,2019-01-06,Twitter for iPhone
CarlosBolsonaro,1:51,2019-01-06,Twitter for iPhone
CarlosBolsonaro,12:02,2019-01-06,Twitter for iPhone
CarlosBolsonaro,12:51,2019-01-06,Twitter for iPhone
CarlosBolsonaro,13:07,2019-01-06,Twitter for iPhone
CarlosBolsonaro,16:41,2019-01-06,Twitter for iPhone
CarlosBolsonaro,17:12,2019-01-06,Twitter for iPhone
CarlosBolsonaro,17:44,2019-01-06,Twitter for iPhone
CarlosBolsonaro,18:58,2019-01-06,Twitter for iPhone
CarlosBolsonaro,19:20,2019-01-06,Twitter for iPhone
CarlosBolsonaro,1:16,2019-01-07,Twitter for iPhone
CarlosBolsonaro,10:27,2019-01-07,Twitter for iPhone
CarlosBolsonaro,11:58,2019-01-07,Twitter for iPhone
CarlosBolsonaro,16:52,2019-01-07,Twitter for iPhone
CarlosBolsonaro,16:55,2019-01-07,Twitter for iPhone
CarlosBolsonaro,22:09,2019-01-07,Twitter for iPhone
CarlosBolsonaro,1:00,2019-01-08,Twitter for iPhone
CarlosBolsonaro,15:08,2019-01-08,Twitter for iPhone
CarlosBolsonaro,15:41,2019-01-08,Twitter for iPhone
CarlosBolsonaro,18:02,2019-01-08,Twitter for iPhone
CarlosBolsonaro,11:01,2019-01-09,Twitter for iPhone
CarlosBolsonaro,11:05,2019-01-09,Twitter for iPhone
CarlosBolsonaro,14:01,2019-01-09,Twitter for iPhone
CarlosBolsonaro,20:34,2019-01-09,Twitter for iPhone
CarlosBolsonaro,22:06,2019-01-09,Twitter for iPhone
CarlosBolsonaro,22:14,2019-01-09,Twitter for iPhone
CarlosBolsonaro,22:47,2019-01-09,Twitter for iPhone
CarlosBolsonaro,9:57,2019-01-10,Twitter for iPhone
CarlosBolsonaro,10:09,2019-01-10,Twitter for iPhone
CarlosBolsonaro,12:34,2019-01-10,Twitter for iPhone
CarlosBolsonaro,12:45,2019-01-10,Twitter for iPhone
CarlosBolsonaro,15:42,2019-01-10,Twitter for iPhone
CarlosBolsonaro,15:46,2019-01-10,Twitter for iPhone
CarlosBolsonaro,15:51,2019-01-10,Twitter for iPhone
CarlosBolsonaro,19:34,2019-01-10,Twitter for iPhone
CarlosBolsonaro,19:36,2019-01-10,Twitter for iPhone
CarlosBolsonaro,23:23,2019-01-10,Twitter for iPhone
CarlosBolsonaro,1:26,2019-01-11,Twitter for iPhone
CarlosBolsonaro,12:57,2019-01-11,Twitter for iPhone
CarlosBolsonaro,13:51,2019-01-11,Twitter for iPhone
CarlosBolsonaro,14:33,2019-01-11,Twitter for iPhone
CarlosBolsonaro,12:09,2019-01-12,Twitter for iPhone
CarlosBolsonaro,12:41,2019-01-12,Twitter for iPhone
CarlosBolsonaro,13:50,2019-01-12,Twitter for iPhone
CarlosBolsonaro,14:09,2019-01-12,Twitter for iPhone
CarlosBolsonaro,20:38,2019-01-12,Twitter for iPhone
CarlosBolsonaro,20:42,2019-01-12,Twitter for iPhone
CarlosBolsonaro,0:02,2019-01-13,Twitter for iPhone
CarlosBolsonaro,0:02,2019-01-13,Twitter for iPhone
CarlosBolsonaro,12:17,2019-01-13,Twitter for iPhone
CarlosBolsonaro,12:22,2019-01-13,Twitter for iPhone
CarlosBolsonaro,15:30,2019-01-13,Twitter for iPhone
CarlosBolsonaro,21:37,2019-01-13,Twitter for iPhone
CarlosBolsonaro,9:15,2019-01-14,Twitter for iPhone
CarlosBolsonaro,21:40,2019-01-14,Twitter for iPhone
CarlosBolsonaro,0:30,2019-01-15,Twitter for iPhone
CarlosBolsonaro,0:00,2019-01-16,Twitter for iPhone
CarlosBolsonaro,0:12,2019-01-16,Twitter for iPhone
CarlosBolsonaro,11:54,2019-01-16,Twitter for iPhone
CarlosBolsonaro,22:27,2019-01-16,Twitter for iPhone
CarlosBolsonaro,22:30,2019-01-16,Twitter for iPhone
CarlosBolsonaro,11:08,2019-01-17,Twitter for iPhone
CarlosBolsonaro,11:41,2019-01-17,Twitter for iPhone
CarlosBolsonaro,16:27,2019-01-17,Twitter for iPhone
CarlosBolsonaro,16:38,2019-01-17,Twitter for iPhone
CarlosBolsonaro,16:48,2019-01-17,Twitter for iPhone
CarlosBolsonaro,23:18,2019-01-17,Twitter for iPhone
CarlosBolsonaro,9:27,2019-01-18,Twitter for iPhone
CarlosBolsonaro,12:55,2019-01-18,Twitter for iPhone
CarlosBolsonaro,12:57,2019-01-18,Twitter for iPhone
CarlosBolsonaro,13:05,2019-01-18,Twitter for iPhone
CarlosBolsonaro,13:16,2019-01-18,Twitter for iPhone
CarlosBolsonaro,18:47,2019-01-18,Twitter for iPhone
CarlosBolsonaro,18:43,2019-01-19,Twitter for iPhone
CarlosBolsonaro,18:51,2019-01-19,Twitter for iPhone
CarlosBolsonaro,1:33,2019-01-20,Twitter for iPhone
CarlosBolsonaro,11:40,2019-01-20,Twitter for iPhone
CarlosBolsonaro,11:43,2019-01-20,Twitter for iPhone
CarlosBolsonaro,19:15,2019-01-20,Twitter for iPhone
CarlosBolsonaro,19:25,2019-01-20,Twitter for iPhone
CarlosBolsonaro,20:11,2019-01-20,Twitter for iPhone
CarlosBolsonaro,21:59,2019-01-20,Twitter for iPhone
CarlosBolsonaro,22:05,2019-01-20,Twitter for iPhone
CarlosBolsonaro,22:07,2019-01-20,Twitter for iPhone
CarlosBolsonaro,22:13,2019-01-20,Twitter for iPhone
CarlosBolsonaro,0:12,2019-01-21,Twitter for iPhone
CarlosBolsonaro,0:16,2019-01-21,Twitter for iPhone
CarlosBolsonaro,1:04,2019-01-21,Twitter for iPhone
CarlosBolsonaro,1:05,2019-01-21,Twitter for iPhone
CarlosBolsonaro,8:45,2019-01-21,Twitter for iPhone
CarlosBolsonaro,9:18,2019-01-21,Twitter for iPhone
CarlosBolsonaro,9:24,2019-01-21,Twitter for iPhone
CarlosBolsonaro,10:54,2019-01-21,Twitter for iPhone
CarlosBolsonaro,12:20,2019-01-21,Twitter for iPhone
CarlosBolsonaro,12:48,2019-01-21,Twitter for iPhone
CarlosBolsonaro,12:56,2019-01-21,Twitter for iPhone
CarlosBolsonaro,13:21,2019-01-21,Twitter for iPhone
CarlosBolsonaro,13:53,2019-01-21,Twitter for iPhone
CarlosBolsonaro,16:57,2019-01-21,Twitter for iPhone
CarlosBolsonaro,17:06,2019-01-21,Twitter for iPhone
CarlosBolsonaro,17:54,2019-01-21,Twitter for iPhone
CarlosBolsonaro,18:22,2019-01-21,Twitter for iPhone
CarlosBolsonaro,18:35,2019-01-21,Twitter for iPhone
CarlosBolsonaro,18:58,2019-01-21,Twitter for iPhone
CarlosBolsonaro,19:52,2019-01-21,Twitter for iPhone
CarlosBolsonaro,20:39,2019-01-21,Twitter for iPhone
CarlosBolsonaro,20:54,2019-01-21,Twitter for iPhone
CarlosBolsonaro,0:45,2019-01-22,Twitter for iPhone
CarlosBolsonaro,10:34,2019-01-22,Twitter for iPhone
CarlosBolsonaro,10:42,2019-01-22,Twitter for iPhone
CarlosBolsonaro,10:50,2019-01-22,Twitter for iPhone
CarlosBolsonaro,16:55,2019-01-22,Twitter for iPhone
CarlosBolsonaro,18:53,2019-01-22,Twitter for iPhone
CarlosBolsonaro,23:58,2019-01-22,Twitter for iPhone
CarlosBolsonaro,0:13,2019-01-23,Twitter for iPhone
CarlosBolsonaro,0:15,2019-01-23,Twitter for iPhone
CarlosBolsonaro,10:56,2019-01-23,Twitter for iPhone
CarlosBolsonaro,11:57,2019-01-23,Twitter for iPhone
CarlosBolsonaro,12:37,2019-01-23,Twitter for iPhone
CarlosBolsonaro,15:57,2019-01-23,Twitter for iPhone
CarlosBolsonaro,16:00,2019-01-23,Twitter for iPhone
CarlosBolsonaro,16:13,2019-01-23,Twitter for iPhone
CarlosBolsonaro,18:05,2019-01-23,Twitter for iPhone
CarlosBolsonaro,20:43,2019-01-23,Twitter for iPhone
CarlosBolsonaro,23:39,2019-01-23,Twitter for iPhone
CarlosBolsonaro,23:55,2019-01-23,Twitter for iPhone
CarlosBolsonaro,9:42,2019-01-24,Twitter for iPhone
CarlosBolsonaro,9:48,2019-01-24,Twitter for iPhone
CarlosBolsonaro,9:57,2019-01-24,Twitter for iPhone
CarlosBolsonaro,10:09,2019-01-24,Twitter for iPhone
CarlosBolsonaro,10:17,2019-01-24,Twitter for iPhone
CarlosBolsonaro,18:18,2019-01-24,Twitter for iPhone
CarlosBolsonaro,18:45,2019-01-24,Twitter for iPhone
CarlosBolsonaro,19:56,2019-01-24,Twitter for iPhone
CarlosBolsonaro,20:51,2019-01-24,Twitter for iPhone
CarlosBolsonaro,20:52,2019-01-24,Twitter for iPhone
CarlosBolsonaro,20:56,2019-01-24,Twitter for iPhone
CarlosBolsonaro,21:06,2019-01-24,Twitter for iPhone
CarlosBolsonaro,21:11,2019-01-24,Twitter for iPhone
CarlosBolsonaro,21:15,2019-01-24,Twitter for iPhone
CarlosBolsonaro,21:19,2019-01-24,Twitter for iPhone
CarlosBolsonaro,21:27,2019-01-24,Twitter for iPhone
CarlosBolsonaro,8:50,2019-01-25,Twitter for iPhone
CarlosBolsonaro,12:21,2019-01-25,Twitter for iPhone
CarlosBolsonaro,13:00,2019-01-25,Twitter for iPhone
CarlosBolsonaro,14:00,2019-01-25,Twitter for iPhone
CarlosBolsonaro,17:08,2019-01-25,Twitter for iPhone
CarlosBolsonaro,17:38,2019-01-25,Twitter for iPhone
CarlosBolsonaro,21:28,2019-01-25,Twitter for iPhone
CarlosBolsonaro,21:39,2019-01-25,Twitter for iPhone
CarlosBolsonaro,22:05,2019-01-25,Twitter for iPhone
CarlosBolsonaro,23:35,2019-01-25,Twitter for iPhone
CarlosBolsonaro,23:37,2019-01-25,Twitter for iPhone
CarlosBolsonaro,10:54,2019-01-26,Twitter for iPhone
CarlosBolsonaro,12:32,2019-01-26,Twitter for iPhone
CarlosBolsonaro,14:12,2019-01-26,Twitter for iPhone
CarlosBolsonaro,17:14,2019-01-26,Twitter for iPhone
CarlosBolsonaro,19:48,2019-01-26,Twitter for iPhone
CarlosBolsonaro,21:08,2019-01-26,Twitter for iPhone
CarlosBolsonaro,7:54,2019-01-27,Twitter for iPhone
CarlosBolsonaro,16:18,2019-01-27,Twitter for iPhone
CarlosBolsonaro,17:26,2019-01-27,Twitter for iPhone
CarlosBolsonaro,21:20,2019-01-27,Twitter for iPhone
CarlosBolsonaro,21:42,2019-01-27,Twitter for iPhone
CarlosBolsonaro,22:26,2019-01-27,Twitter for iPhone
CarlosBolsonaro,23:41,2019-01-27,Twitter for iPhone
CarlosBolsonaro,19:49,2019-01-28,Twitter for iPhone
CarlosBolsonaro,23:28,2019-01-28,Twitter for iPhone
CarlosBolsonaro,23:49,2019-01-28,Twitter for iPhone
CarlosBolsonaro,13:49,2019-01-29,Twitter for iPhone
CarlosBolsonaro,14:12,2019-01-29,Twitter for iPhone
CarlosBolsonaro,17:00,2019-01-29,Twitter for iPhone
CarlosBolsonaro,18:21,2019-01-29,Twitter for iPhone
CarlosBolsonaro,9:58,2019-01-30,Twitter for iPhone
CarlosBolsonaro,10:10,2019-01-30,Twitter for iPhone
CarlosBolsonaro,10:36,2019-01-30,Twitter for iPhone
CarlosBolsonaro,14:45,2019-01-30,Twitter for iPhone
CarlosBolsonaro,18:49,2019-01-30,Twitter for iPhone
CarlosBolsonaro,19:15,2019-01-30,Twitter for iPhone
CarlosBolsonaro,19:27,2019-01-30,Twitter for iPhone
CarlosBolsonaro,19:58,2019-01-30,Twitter for iPhone
CarlosBolsonaro,0:49,2019-01-31,Twitter for iPhone
CarlosBolsonaro,9:19,2019-01-31,Twitter for iPhone
CarlosBolsonaro,17:47,2019-01-31,Twitter for iPhone
CarlosBolsonaro,19:30,2019-01-31,Twitter for iPhone
CarlosBolsonaro,20:29,2019-01-31,Twitter for iPhone
CarlosBolsonaro,20:29,2019-01-31,Twitter for iPhone
CarlosBolsonaro,22:06,2019-01-31,Twitter for iPhone
CarlosBolsonaro,23:49,2019-01-31,Twitter for iPhone
CarlosBolsonaro,10:52,2019-02-01,Twitter for iPhone
CarlosBolsonaro,19:43,2019-02-01,Twitter for iPhone
CarlosBolsonaro,20:40,2019-02-01,Twitter for iPhone
CarlosBolsonaro,0:00,2019-02-02,Twitter for iPhone
CarlosBolsonaro,15:07,2019-02-02,Twitter for iPhone
CarlosBolsonaro,15:36,2019-02-02,Twitter for iPhone
CarlosBolsonaro,15:50,2019-02-02,Twitter for iPhone
CarlosBolsonaro,15:50,2019-02-02,Twitter for iPhone
CarlosBolsonaro,15:50,2019-02-02,Twitter for iPhone
CarlosBolsonaro,15:51,2019-02-02,Twitter for iPhone
CarlosBolsonaro,20:20,2019-02-02,Twitter for iPhone
CarlosBolsonaro,20:26,2019-02-02,Twitter for iPhone
CarlosBolsonaro,21:44,2019-02-02,Twitter for iPhone
CarlosBolsonaro,21:54,2019-02-02,Twitter for iPhone
CarlosBolsonaro,13:02,2019-02-03,Twitter for iPhone
CarlosBolsonaro,13:55,2019-02-03,Twitter for iPhone
CarlosBolsonaro,14:07,2019-02-03,Twitter for iPhone
CarlosBolsonaro,14:55,2019-02-03,Twitter for iPhone
CarlosBolsonaro,17:06,2019-02-03,Twitter for iPhone
CarlosBolsonaro,20:02,2019-02-03,Twitter for iPhone
CarlosBolsonaro,23:17,2019-02-03,Twitter for iPhone
CarlosBolsonaro,2:28,2019-02-04,Twitter for iPhone
CarlosBolsonaro,5:43,2019-02-04,Twitter for iPhone
CarlosBolsonaro,20:53,2019-02-04,Twitter for iPhone
CarlosBolsonaro,20:57,2019-02-04,Twitter for iPhone
